"pict1","pict2","channel","mean","var","lighting","ISO","shutter.speed","aperture","focal.length","count"
"crop_40.fit","crop_42.fit","Green B",4104.154296875,1553.11989667339,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_38.fit","crop_40.fit","Green B",4096.0849609375,1473.96248014418,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_41.fit","crop_42.fit","Green B",4158.38134765625,1663.04090250412,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_39.fit","crop_42.fit","Green B",4155.51318359375,1710.19911899362,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_38.fit","crop_39.fit","Blue",3312.27392578125,1523.02374631522,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_37.fit","crop_38.fit","Blue",3292.9423828125,1593.74454537818,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_39.fit","crop_41.fit","Red",1847.65234375,780.170498457356,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_37.fit","crop_39.fit","Blue",3301.76123046875,1489.23106776561,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_37.fit","crop_42.fit","Blue",3297.71435546875,1625.86171903638,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_39.fit","crop_41.fit","Blue",3321.63623046875,1484.03678624068,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_41.fit","crop_42.fit","Blue",3317.58935546875,1608.26567798066,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_41.fit","crop_42.fit","Red",1846.19677734375,848.016189649774,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_39.fit","crop_42.fit","Red",1844.12158203125,805.167601703782,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_38.fit","crop_41.fit","Red",1842.4052734375,837.847805168622,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_37.fit","crop_40.fit","Green B",4083.4912109375,1507.12157105327,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_38.fit","crop_41.fit","Blue",3312.8173828125,1581.76947206439,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_38.fit","crop_39.fit","Red",1840.330078125,788.706727685117,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_39.fit","crop_42.fit","Blue",3317.0458984375,1574.05327468231,"Normal",100,"1/125",5.6,"90.0 mm",6
"crop_99.fit","crop_101.fit","Blue",356.67138671875,160.094887413704,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_102.fit","Green B",455.04052734375,188.498605797135,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_102.fit","Green R",453.90673828125,179.694292502902,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_99.fit","Green R",452.98486328125,170.899112884134,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_102.fit","Blue",355.84423828125,170.414879165903,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_100.fit","Blue",355.51171875,156.341367302053,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_98.fit","Green R",453.24755859375,186.983912493127,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_101.fit","Blue",354.056640625,160.868516312317,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_102.fit","Red",201.99267578125,96.9739884034396,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_100.fit","Red",201.943359375,111.468345246823,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_100.fit","Blue",355.48193359375,158.291822744837,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_99.fit","Red",201.6435546875,95.1923704026149,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_101.fit","Red",201.31298828125,98.996215462335,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_101.fit","Red",201.16943359375,107.192284010722,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_102.fit","Red",200.67626953125,104.555084139021,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_100.fit","Red",200.3271484375,106.619469009653,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_100.fit","Red",200.18359375,99.9716214565005,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_101.fit","Red",199.85302734375,104.923841012188,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_101.fit","Green R",451.57421875,180.654094498412,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_102.fit","Green R",450.6005859375,176.287495036046,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_102.fit","Green R",450.337890625,171.138318670577,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_100.fit","Green R",450.171875,169.133337533602,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_99.fit","Green R",449.6787109375,186.520693960777,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_101.fit","crop_102.fit","Red",201.662109375,107.994148261852,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_102.fit","Blue",361.0986328125,178.819617546432,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_98.fit","Blue",360.76611328125,184.638104361406,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_99.fit","Blue",360.736328125,169.492727807307,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_98.fit","Green B",454.70556640625,182.914485868005,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_99.fit","Green B",454.3818359375,195.718259332234,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_101.fit","Green B",452.87109375,188.33574657869,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_100.fit","Green B",451.6875,198.045943304008,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_99.fit","Blue",358.12646484375,164.634098832325,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_102.fit","Green B",451.58984375,181.068638120112,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_102.fit","Green B",451.26611328125,174.295137138777,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_99.fit","Green B",450.93115234375,184.259889246548,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_101.fit","crop_102.fit","Green B",449.75537109375,196.162958497526,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_101.fit","crop_102.fit","Green R",448.92724609375,184.371509481152,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_101.fit","Green R",448.26806640625,193.388039448161,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_101.fit","Green R",448.00537109375,181.752832794935,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_102.fit","Green R",447.52490234375,172.559658613606,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_100.fit","Green R",446.86572265625,183.704564069373,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_100.fit","Green R",446.60302734375,182.348850940097,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_101.fit","Green R",445.1923828125,171.910526637341,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_102.fit","Blue",358.458984375,182.864291223729,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_101.fit","Blue",356.701171875,168.818051991691,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_101.fit","Green B",449.42041015625,175.14211752734,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_100.fit","Blue",358.12158203125,165.37239535603,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_101.fit","crop_102.fit","Blue",357.03369140625,168.773318651485,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_100.fit","Green B",448.23681640625,179.140597793713,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_100.fit","Green B",447.9130859375,178.051470475929,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_99.fit","crop_101.fit","Green B",449.0966796875,183.727041712488,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_102.fit","Green B",448.57177734375,193.012963079637,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_99.fit","Red",203.259765625,100.792575452102,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_101.fit","Red",202.92919921875,101.317486387311,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_101.fit","Blue",359.31103515625,177.63427447993,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_102.fit","Blue",358.48876953125,162.101714759745,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_102.fit","Red",203.75244140625,101.332748636822,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_97.fit","crop_98.fit","Red",203.4033203125,99.1606469177664,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_98.fit","crop_102.fit","Red",202.13623046875,92.7115136050525,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_100.fit","crop_101.fit","Green B",446.40234375,179.284426930596,"Normal",100,"1/1250",5.6,"90.0 mm",6
"crop_201.fit","crop_202.fit","Blue",152.142578125,65.8038531738759,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_200.fit","Blue",153.0615234375,77.5185422776149,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_203.fit","Blue",152.73046875,71.7559701093597,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_203.fit","Green B",195.62548828125,80.7320567379949,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_202.fit","Green B",195.052734375,83.1869329637097,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_203.fit","Green R",194.22314453125,75.2184325933223,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_202.fit","Green R",193.67919921875,69.7600228914651,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_199.fit","Green R",193.48974609375,75.353287951338,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_200.fit","Green R",192.63720703125,77.8706656089626,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_202.fit","crop_203.fit","Green R",192.134765625,72.6334749969453,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_201.fit","Blue",151.927734375,71.0220380467986,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_201.fit","Blue",151.392578125,65.0726703781769,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_203.fit","Red",86.10986328125,40.0035392037818,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_202.fit","Red",85.98974609375,39.946766843078,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_203.fit","Red",85.70361328125,38.089133045424,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_201.fit","Red",85.62841796875,39.9951081187378,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_202.fit","Red",85.58349609375,39.6969501275354,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_200.fit","Red",85.3896484375,40.58357771261,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_203.fit","Red",84.90185546875,39.5107636661474,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_202.fit","Red",84.78173828125,42.102417350165,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_201.fit","Red",84.587890625,41.1919732862903,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_201.fit","Red",84.181640625,37.7932684964565,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_203.fit","Green B",192.97509765625,77.0336780417583,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_202.fit","Green B",192.40234375,74.412128467131,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_203.fit","Green R",191.9453125,78.2878157838465,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_202.fit","Green R",191.4013671875,73.4569816104594,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_201.fit","Green R",191.37841796875,74.5526288909763,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_203.fit","Green R",191.0927734375,73.5560850439883,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_203.fit","Blue",156.35205078125,80.5566764227456,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_202.fit","Blue",155.76416015625,72.8149509523155,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_199.fit","Blue",155.54931640625,72.6059684865286,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_200.fit","Blue",155.01416015625,76.1780985573986,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_199.fit","Green B",194.5869140625,79.4630299975562,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_200.fit","Green B",193.97998046875,75.9842523330584,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_202.fit","crop_203.fit","Green B",193.44091796875,79.9634991866752,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_201.fit","Blue",153.88037109375,65.6522249014846,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_203.fit","Blue",153.8642578125,75.3237338098729,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_202.fit","Blue",153.8115234375,69.928121945259,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_203.fit","Green B",192.3681640625,78.5978872647849,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_201.fit","Green B",192.25830078125,78.3182768015335,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_202.fit","Green B",191.79541015625,80.4825607702529,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_202.fit","Green R",190.548828125,72.2418266587243,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_200.fit","Green R",190.359375,79.2340828903959,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_203.fit","Green R",189.833984375,73.1012933009531,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_202.fit","Green R",189.2900390625,71.0476234115347,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_201.fit","Green R",189.1005859375,74.8823237414467,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_201.fit","Green R",188.248046875,70.8766781983138,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_203.fit","Blue",154.3994140625,72.1958012585533,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_202.fit","Blue",153.2763671875,72.4398826979472,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_203.fit","Red",87.150390625,38.2853128054741,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_200.fit","Green B",191.32958984375,81.0421129452285,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_203.fit","Green B",190.646484375,71.7848240469208,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_201.fit","crop_202.fit","Green B",190.07373046875,80.9080709119929,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_199.fit","crop_201.fit","Green B",189.60791015625,78.5174420935667,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_200.fit","crop_201.fit","Green B",189.0009765625,75.4910629734848,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_202.fit","crop_203.fit","Blue",154.6142578125,72.8652782869013,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_199.fit","Red",86.83642578125,41.4253531089626,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_200.fit","Red",86.43017578125,36.0270759828629,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_202.fit","crop_203.fit","Red",86.3037109375,38.8841164925464,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_198.fit","crop_202.fit","Red",87.0302734375,40.0291861406403,"Normal",100,"1/1250",7.1,"90.0 mm",6
"crop_43.fit","crop_47.fit","Blue",2648.18505859375,1254.23177799288,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_46.fit","Green R",3363.84814453125,1232.86876403272,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_48.fit","Blue",2641.49560546875,1240.33795697016,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_47.fit","crop_48.fit","Blue",2631.79443359375,1298.34049622358,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_46.fit","Green R",3357.86865234375,1325.85386835212,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_47.fit","Green R",3352.58642578125,1208.57467648384,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_48.fit","Blue",2637.3349609375,1321.66519275415,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_44.fit","Red",1479.5546875,653.489505055596,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_48.fit","Blue",2622.6611328125,1166.39051808407,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_46.fit","Red",1486.63232421875,654.366896822306,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_47.fit","Red",1484.994140625,633.932900705645,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_48.fit","Green R",3297.38818359375,1400.51930548555,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_47.fit","Red",1475.5439453125,676.445801258553,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_48.fit","Red",1472.4697265625,677.233351661779,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_48.fit","Red",1470.4306640625,678.498014418377,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_45.fit","Green R",3340.2421875,1268.03141610154,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_46.fit","Green R",3338.7412109375,1433.62799173693,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_47.fit","Green R",3334.9599609375,1249.21575635386,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_47.fit","Green R",3328.98046875,1345.57563347691,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_44.fit","Green R",3321.11474609375,1337.98248440173,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_48.fit","Green R",3320.994140625,1350.82132820137,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_48.fit","Red",1479.54736328125,687.458722335502,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_45.fit","Red",1477.515625,680.224750656769,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_48.fit","Green R",3303.36767578125,1333.0780519726,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_46.fit","Green B",3374.4873046875,1453.50339076246,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_46.fit","Green B",3369.921875,1435.73753474768,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_47.fit","Green B",3364.7607421875,1346.3073985826,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_45.fit","Green B",3351.36328125,1388.05790070565,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_46.fit","Green B",3351.30615234375,1368.36244835579,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_47.fit","Green B",3346.2021484375,1348.13282013685,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_47.fit","Green B",3341.63671875,1313.34391610154,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_48.fit","Green B",3332.78076171875,1365.7385442441,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_44.fit","Green B",3332.74755859375,1432.94456742959,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_45.fit","Green B",3328.18212890625,1315.19068790857,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_45.fit","Green R",3315.13525390625,1343.52613665002,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_47.fit","Green R",3309.85302734375,1260.42662082646,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_48.fit","Green B",3309.65673828125,1342.34576565173,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_47.fit","crop_48.fit","Green B",3304.49560546875,1388.49431006766,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_48.fit","Green B",3291.041015625,1249.37896352639,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_45.fit","Blue",2672.56005859375,1228.31734892397,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_46.fit","Blue",2671.3916015625,1233.95451490714,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_47.fit","crop_48.fit","Green R",3292.10595703125,1226.50641066028,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_48.fit","Green R",3278.2607421875,1389.85824283663,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_44.fit","Blue",2657.88623046875,1178.9720295508,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_47.fit","crop_48.fit","Red",1468.458984375,645.891249312683,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_48.fit","Red",1460.98046875,663.910280348851,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_46.fit","Red",1498.12158203125,663.759683051533,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_47.fit","Green B",3323.02099609375,1353.34826672089,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_48.fit","Green B",3314.22216796875,1324.22398076659,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_46.fit","Blue",2690.22607421875,1169.01802631277,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_46.fit","Blue",2686.0654296875,1381.61833302786,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_47.fit","Blue",2680.52490234375,1267.78703061996,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_46.fit","Red",1496.08251953125,666.799226673234,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_48.fit","Blue",2655.0009765625,1276.73432917889,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_47.fit","Blue",2667.01953125,1295.71761210899,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_45.fit","crop_47.fit","Blue",2662.85888671875,1249.51626219987,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_46.fit","crop_47.fit","Red",1494.11083984375,663.427667075238,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_43.fit","crop_45.fit","Blue",2653.7255859375,1189.90040780792,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_47.fit","Red",1487.033203125,608.367315417278,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_44.fit","crop_45.fit","Red",1489.0048828125,629.690982404692,"Normal",100,"1/160",5.6,"90.0 mm",6
"crop_103.fit","crop_104.fit","Green R",354.67138671875,137.815088415659,"Normal",100,"1/1600",5.6,"90.0 mm",6
